id,loan_status,probability
75435,0,0.0739
75436,0,0.0156
75437,0,0.0154
75438,0,0.0111
75439,0,0.0048
75440,0,0.0082
75441,0,0.0141
75442,0,0.016
75443,0,0.0017
75444,0,0.0092
75445,0,0.0198
75446,0,0.0189
75447,1,0.7531
75448,0,0.0097
75449,0,0.0045
75450,0,0.0575
75451,0,0.043
75452,0,0.0681
75453,0,0.0083
75454,0,0.0034
75455,0,0.045
75456,0,0.0047
75457,0,0.1799
75458,0,0.0246
75459,0,0.1048
75460,0,0.0155
75461,0,0.0326
75462,1,0.9707
75463,0,0.0085
75464,1,0.9846
75465,0,0.0157
75466,0,0.0138
75467,0,0.0278
75468,1,0.669
75469,0,0.013
75470,0,0.0033
75471,0,0.1643
75472,0,0.0138
75473,0,0.0016
75474,0,0.0132
75475,0,0.0255
75476,0,0.0642
75477,0,0.0042
75478,0,0.0044
75479,0,0.0497
75480,0,0.0153
75481,0,0.0161
75482,0,0.3865
75483,1,0.96
75484,0,0.0026
75485,0,0.1318
75486,0,0.0215
75487,0,0.1144
75488,0,0.0352
75489,0,0.0248
75490,0,0.0078
75491,0,0.0241
75492,0,0.1456
75493,0,0.0271
75494,0,0.1875
75495,0,0.0261
75496,0,0.0825
75497,0,0.0562
75498,0,0.3998
75499,0,0.0107
75500,0,0.0302
75501,0,0.0154
75502,1,0.9554
75503,1,0.9613
75504,0,0.0092
75505,0,0.2216
75506,0,0.0675
75507,0,0.0403
75508,0,0.0093
75509,1,0.5817
75510,1,0.8398
75511,0,0.0347
75512,0,0.0214
75513,0,0.0181
75514,0,0.0444
75515,0,0.0039
75516,0,0.1856
75517,0,0.0257
75518,0,0.0063
75519,0,0.0458
75520,0,0.013
75521,1,0.9142
75522,0,0.0154
75523,0,0.094
75524,0,0.0356
75525,0,0.0153
75526,0,0.0412
75527,0,0.0062
75528,1,0.9496
75529,0,0.1735
75530,0,0.0156
75531,0,0.0021
75532,0,0.028
75533,0,0.0236
75534,0,0.0304
75535,0,0.2793
75536,0,0.0843
75537,0,0.0218
75538,0,0.2259
75539,0,0.0045
75540,1,0.6948
75541,1,0.9803
75542,0,0.1238
75543,0,0.0249
75544,0,0.0609
75545,0,0.0587
75546,0,0.0072
75547,0,0.0221
75548,1,0.9826
75549,0,0.0397
75550,0,0.0156
75551,0,0.0373
75552,0,0.0255
75553,0,0.0185
75554,0,0.0494
75555,0,0.0581
75556,1,0.9693
75557,0,0.0808
75558,0,0.0096
75559,1,0.8754
75560,0,0.2494
75561,0,0.0033
75562,0,0.0423
75563,0,0.0044
75564,0,0.0075
75565,0,0.0856
75566,0,0.0096
75567,0,0.0469
75568,0,0.0291
75569,0,0.1443
75570,0,0.0132
75571,0,0.0139
75572,0,0.202
75573,0,0.0087
75574,0,0.0555
75575,0,0.0069
75576,0,0.1584
75577,0,0.0168
75578,0,0.0154
75579,0,0.0283
75580,0,0.1203
75581,0,0.0392
75582,0,0.0037
75583,0,0.0091
75584,0,0.0852
75585,0,0.0586
75586,0,0.043
75587,0,0.0032
75588,0,0.0263
75589,0,0.0406
75590,0,0.1081
75591,0,0.0027
75592,0,0.0145
75593,0,0.1071
75594,0,0.0122
75595,0,0.024
75596,0,0.0041
75597,0,0.1466
75598,0,0.0567
75599,0,0.0037
75600,0,0.0366
75601,0,0.0159
75602,0,0.0717
75603,0,0.015
75604,0,0.027
75605,0,0.1222
75606,0,0.0364
75607,0,0.0594
75608,0,0.0121
75609,0,0.006
75610,0,0.0151
75611,0,0.029
75612,0,0.0227
75613,0,0.0095
75614,0,0.0356
75615,0,0.4651
75616,0,0.1408
75617,0,0.348
75618,0,0.0102
75619,0,0.0075
75620,0,0.0506
75621,0,0.0558
75622,0,0.0009
75623,0,0.0058
75624,0,0.0363
75625,0,0.0116
75626,1,0.8879
75627,0,0.0018
75628,1,0.9624
75629,0,0.0099
75630,0,0.065
75631,0,0.0507
75632,0,0.0126
75633,0,0.4102
75634,0,0.0664
75635,0,0.0217
75636,1,0.8483
75637,0,0.0225
75638,0,0.0146
75639,0,0.0593
75640,0,0.0714
75641,0,0.0717
75642,0,0.0775
75643,0,0.0238
75644,0,0.0124
75645,0,0.0013
75646,0,0.0501
75647,1,0.9193
75648,0,0.0108
75649,0,0.0066
75650,0,0.1246
75651,0,0.0176
75652,0,0.0074
75653,0,0.0092
75654,0,0.0105
75655,1,0.9413
75656,0,0.0042
75657,0,0.1052
75658,0,0.3398
75659,0,0.039
75660,0,0.0171
75661,0,0.0067
75662,1,0.8383
75663,0,0.0122
75664,1,0.9573
75665,0,0.0037
75666,0,0.2256
75667,1,0.5504
75668,1,0.8444
75669,0,0.0136
75670,0,0.2508
75671,0,0.0015
75672,0,0.0238
75673,0,0.0042
75674,0,0.0054
75675,0,0.0136
75676,0,0.0191
75677,0,0.0417
75678,0,0.0195
75679,1,0.7278
75680,0,0.0086
75681,0,0.0083
75682,0,0.0633
75683,0,0.0122
75684,0,0.1333
75685,0,0.0464
75686,0,0.0315
75687,0,0.0351
75688,0,0.017
75689,0,0.013
75690,0,0.0097
75691,0,0.0914
75692,0,0.0344
75693,0,0.0523
75694,0,0.0029
75695,0,0.0658
75696,0,0.0241
75697,0,0.0101
75698,0,0.0464
75699,0,0.0042
75700,0,0.0161
75701,1,0.6766
75702,0,0.0087
75703,0,0.0349
75704,0,0.0344
75705,0,0.0051
75706,0,0.009
75707,0,0.1272
75708,0,0.0314
75709,0,0.0344
75710,0,0.0076
75711,0,0.0382
75712,0,0.0367
75713,1,0.8606
75714,1,0.9596
75715,0,0.0295
75716,0,0.0204
75717,0,0.0329
75718,0,0.0131
75719,0,0.005
75720,0,0.0049
75721,0,0.0342
75722,0,0.0032
75723,0,0.0234
75724,0,0.0036
75725,0,0.0959
75726,0,0.2417
75727,0,0.014
75728,0,0.4267
75729,0,0.0427
75730,0,0.1251
75731,0,0.0185
75732,0,0.1401
75733,0,0.011
75734,0,0.1115
75735,0,0.0162
75736,0,0.0088
75737,0,0.0154
75738,0,0.0369
75739,0,0.0122
75740,0,0.0306
75741,0,0.0266
75742,0,0.0667
75743,0,0.005
75744,0,0.0235
75745,0,0.056
75746,0,0.0121
75747,0,0.0086
75748,1,0.9699
75749,0,0.0266
75750,0,0.0143
75751,0,0.0113
75752,0,0.0166
75753,0,0.0531
75754,0,0.0481
75755,0,0.0053
75756,0,0.0227
75757,1,0.5593
75758,0,0.0643
75759,0,0.1299
75760,0,0.0609
75761,0,0.0126
75762,0,0.0148
75763,0,0.0228
75764,0,0.0375
75765,0,0.0116
75766,1,0.9744
75767,0,0.0245
75768,0,0.0047
75769,1,0.9729
75770,0,0.0158
75771,0,0.0227
75772,0,0.0555
75773,0,0.0247
75774,0,0.025
75775,0,0.0104
75776,0,0.0245
75777,0,0.0713
75778,0,0.2137
75779,0,0.0127
75780,0,0.0063
75781,0,0.02
75782,0,0.0355
75783,0,0.0232
75784,0,0.0169
75785,0,0.015
75786,0,0.0574
75787,0,0.0184
75788,0,0.1056
75789,0,0.0025
75790,0,0.0064
75791,0,0.0508
75792,0,0.048
75793,0,0.0234
75794,0,0.0074
75795,0,0.0109
75796,0,0.0373
75797,0,0.0166
75798,1,0.9913
75799,0,0.0168
75800,0,0.0017
75801,0,0.0148
75802,0,0.0909
75803,0,0.0611
75804,0,0.0106
75805,0,0.0196
75806,0,0.0135
75807,0,0.0529
75808,0,0.0679
75809,0,0.0006
75810,0,0.042
75811,1,0.9669
75812,0,0.0063
75813,0,0.0348
75814,0,0.013
75815,1,0.9728
75816,0,0.4252
75817,0,0.0462
75818,0,0.0232
75819,1,0.9576
75820,0,0.0404
75821,0,0.0052
75822,0,0.1169
75823,0,0.0225
75824,0,0.0457
75825,1,0.8707
75826,0,0.0345
75827,1,0.9457
75828,0,0.0257
75829,0,0.0064
75830,0,0.0234
75831,0,0.0411
75832,0,0.0104
75833,0,0.0071
75834,0,0.0562
75835,0,0.0304
75836,0,0.0446
75837,0,0.0125
75838,0,0.0016
75839,0,0.0296
75840,0,0.0391
75841,0,0.0143
75842,0,0.0135
75843,0,0.0116
75844,0,0.019
75845,0,0.0155
75846,0,0.0664
75847,0,0.04
75848,0,0.0338
75849,0,0.016
75850,0,0.0109
75851,0,0.0145
75852,1,0.9002
75853,0,0.0855
75854,0,0.0036
75855,0,0.0546
75856,0,0.0691
75857,1,0.9959
75858,0,0.1166
75859,1,0.7954
75860,0,0.0113
75861,1,0.9326
75862,0,0.0136
75863,0,0.0276
75864,1,0.9798
75865,0,0.0101
75866,0,0.0289
75867,0,0.0035
75868,1,0.9914
75869,0,0.0152
75870,0,0.0083
75871,0,0.0123
75872,0,0.0562
75873,0,0.0127
75874,1,0.9671
75875,0,0.0389
75876,0,0.0197
75877,0,0.0825
75878,1,0.9836
75879,0,0.0092
75880,0,0.0013
75881,0,0.0157
75882,0,0.1967
75883,0,0.0101
75884,0,0.0157
75885,0,0.0081
75886,0,0.067
75887,1,0.7925
75888,0,0.1048
75889,0,0.0488
75890,1,0.9379
75891,0,0.0464
75892,0,0.0564
75893,0,0.247
75894,0,0.0017
75895,0,0.0275
75896,0,0.085
75897,0,0.009
75898,0,0.0055
75899,0,0.0674
75900,0,0.0137
75901,0,0.092
75902,0,0.009
75903,0,0.0175
75904,0,0.0104
75905,0,0.0211
75906,0,0.0075
75907,0,0.054
75908,0,0.2544
75909,0,0.0073
75910,0,0.0161
75911,0,0.0056
75912,0,0.0189
75913,0,0.0161
75914,0,0.0062
75915,0,0.0165
75916,0,0.0096
75917,0,0.2434
75918,0,0.0268
75919,0,0.0867
75920,0,0.0388
75921,1,0.9817
75922,1,0.9538
75923,0,0.0101
75924,0,0.0486
75925,0,0.044
75926,0,0.021
75927,0,0.047
75928,0,0.0799
75929,0,0.3753
75930,1,0.9888
75931,0,0.0157
75932,0,0.0081
75933,0,0.0157
75934,0,0.0329
75935,0,0.033
75936,1,0.9817
75937,0,0.0196
75938,1,0.9415
75939,0,0.0889
75940,0,0.0246
75941,0,0.0099
75942,0,0.0424
75943,0,0.011
75944,0,0.0058
75945,0,0.0363
75946,0,0.0139
75947,0,0.0029
75948,0,0.0101
75949,0,0.0139
75950,0,0.0569
75951,0,0.0212
75952,0,0.0019
75953,0,0.0248
75954,0,0.0171
75955,0,0.0628
75956,0,0.0533
75957,0,0.0094
75958,0,0.1785
75959,0,0.0059
75960,0,0.0441
75961,0,0.2178
75962,0,0.0441
75963,0,0.0716
75964,0,0.0898
75965,0,0.0209
75966,0,0.0087
75967,0,0.0144
75968,0,0.011
75969,1,0.8241
75970,0,0.0719
75971,0,0.0278
75972,0,0.0052
75973,0,0.1718
75974,0,0.021
75975,0,0.0738
75976,0,0.0092
75977,1,0.9561
75978,0,0.0325
75979,0,0.0962
75980,1,0.9076
75981,0,0.0211
75982,0,0.0022
75983,0,0.0122
75984,0,0.0428
75985,0,0.1437
75986,1,0.7811
75987,1,0.8927
75988,0,0.0226
75989,0,0.0206
75990,0,0.0325
75991,0,0.0216
75992,0,0.0073
75993,0,0.0277
75994,0,0.0171
75995,0,0.0182
75996,0,0.0121
75997,0,0.0167
75998,1,0.9628
75999,0,0.0328
76000,0,0.1395
76001,0,0.0104
76002,0,0.0053
76003,0,0.1251
76004,1,0.997
76005,0,0.2028
76006,0,0.0475
76007,0,0.0019
76008,0,0.0192
76009,0,0.0659
76010,0,0.0101
76011,0,0.0418
76012,0,0.136
76013,0,0.0066
76014,0,0.0065
76015,0,0.0205
76016,0,0.031
76017,0,0.1137
76018,0,0.0019
76019,0,0.0199
76020,0,0.0012
76021,0,0.0094
76022,0,0.0551
76023,0,0.1675
76024,0,0.0764
76025,0,0.0227
76026,0,0.0196
76027,0,0.024
76028,0,0.0268
76029,1,0.9919
76030,1,0.9021
76031,0,0.0052
76032,0,0.0065
76033,0,0.0115
76034,0,0.005
76035,0,0.0217
76036,0,0.0588
76037,1,0.9486
76038,0,0.134
76039,0,0.0225
76040,0,0.0473
76041,0,0.0482
76042,1,0.9245
76043,0,0.0093
76044,0,0.0241
76045,0,0.0266
76046,0,0.0139
76047,0,0.026
76048,0,0.0572
76049,0,0.0011
76050,1,0.9708
76051,0,0.0051
76052,0,0.1264
76053,0,0.0506
76054,1,0.9827
76055,1,0.9704
76056,0,0.0153
76057,0,0.0056
76058,1,0.9191
76059,1,0.9194
76060,0,0.0177
76061,0,0.0285
76062,0,0.0073
76063,0,0.0103
76064,0,0.0055
76065,0,0.0083
76066,0,0.032
76067,1,0.9856
76068,0,0.004
76069,1,0.9858
76070,0,0.0567
76071,0,0.024
76072,0,0.0094
76073,0,0.1305
76074,0,0.0097
76075,1,0.9612
76076,0,0.0102
76077,0,0.0435
76078,0,0.0041
76079,0,0.027
76080,0,0.009
76081,0,0.0344
76082,0,0.0177
76083,0,0.1028
76084,1,0.7483
76085,0,0.0148
76086,0,0.0067
76087,0,0.0746
76088,0,0.1147
76089,0,0.0324
76090,0,0.0204
76091,0,0.009
76092,0,0.1032
76093,0,0.0158
76094,1,0.8726
76095,0,0.0048
76096,0,0.022
76097,0,0.0161
76098,0,0.0209
76099,0,0.0283
76100,0,0.0357
76101,0,0.0479
76102,0,0.0163
76103,0,0.0332
76104,0,0.0086
76105,0,0.2319
76106,0,0.1519
76107,0,0.0195
76108,0,0.0012
76109,0,0.0471
76110,0,0.0444
76111,0,0.1851
76112,0,0.1331
76113,0,0.0183
76114,0,0.0165
76115,0,0.0068
76116,0,0.1376
76117,0,0.0139
76118,0,0.0121
76119,0,0.0571
76120,0,0.0013
76121,0,0.0127
76122,1,0.9785
76123,0,0.0053
76124,0,0.0103
76125,0,0.0047
76126,0,0.0367
76127,0,0.0114
76128,0,0.0055
76129,0,0.0146
76130,0,0.0295
76131,0,0.0186
76132,0,0.0045
76133,0,0.0542
76134,0,0.042
76135,0,0.0281
76136,0,0.0798
76137,0,0.0072
76138,0,0.0197
76139,1,0.9218
76140,0,0.009
76141,1,0.9615
76142,0,0.0423
76143,1,0.9395
76144,0,0.0078
76145,0,0.0526
76146,0,0.3056
76147,0,0.0101
76148,1,0.9058
76149,0,0.0179
76150,0,0.0127
76151,0,0.0043
76152,0,0.0889
76153,0,0.005
76154,0,0.0058
76155,0,0.0204
76156,0,0.0064
76157,0,0.0274
76158,1,0.5491
76159,0,0.0323
76160,0,0.0169
76161,1,0.9273
76162,0,0.0188
76163,0,0.1218
76164,0,0.2301
76165,0,0.009
76166,0,0.0026
76167,0,0.0261
76168,0,0.0031
76169,0,0.0215
76170,0,0.0699
76171,0,0.0935
76172,0,0.0124
76173,0,0.0251
76174,1,0.9808
76175,0,0.0234
76176,0,0.0114
76177,0,0.0247
76178,1,0.9252
76179,1,0.9757
76180,0,0.3214
76181,0,0.0355
76182,0,0.0019
76183,0,0.085
76184,0,0.0184
76185,0,0.0014
76186,0,0.0158
76187,0,0.0149
76188,0,0.0152
76189,0,0.0172
76190,0,0.0289
76191,0,0.0242
76192,0,0.0075
76193,0,0.2369
76194,0,0.0087
76195,0,0.0014
76196,0,0.3406
76197,0,0.0111
76198,0,0.1003
76199,0,0.0333
76200,0,0.2179
76201,0,0.0112
76202,0,0.0352
76203,0,0.0044
76204,0,0.0582
76205,0,0.0416
76206,0,0.0513
76207,0,0.07
76208,1,0.9447
76209,0,0.1479
76210,0,0.0235
76211,0,0.0507
76212,0,0.0092
76213,1,0.9456
76214,0,0.0078
76215,0,0.0646
76216,0,0.0288
76217,0,0.3776
76218,0,0.0802
76219,0,0.0181
76220,0,0.2178
76221,0,0.0404
76222,0,0.1289
76223,0,0.0157
76224,1,0.839
76225,0,0.0391
76226,0,0.2195
76227,0,0.0199
76228,0,0.0488
76229,0,0.0109
76230,0,0.2913
76231,0,0.065
76232,0,0.1255
76233,0,0.0046
76234,0,0.0163
76235,0,0.0509
76236,0,0.0313
76237,0,0.0185
76238,0,0.0105
76239,0,0.0189
76240,0,0.0375
76241,0,0.0213
76242,0,0.0063
76243,0,0.0077
76244,0,0.0012
76245,0,0.0102
76246,0,0.0786
76247,0,0.0179
76248,0,0.0061
76249,0,0.01
76250,0,0.0564
76251,0,0.0113
76252,0,0.0253
76253,1,0.9701
76254,0,0.0352
76255,0,0.0184
76256,0,0.2082
76257,0,0.0666
76258,0,0.0224
76259,0,0.0061
76260,0,0.0531
76261,0,0.0109
76262,0,0.0164
76263,0,0.0324
76264,0,0.0019
76265,0,0.0114
76266,0,0.3048
76267,0,0.0503
76268,0,0.0441
76269,0,0.1486
76270,0,0.0094
76271,0,0.0276
76272,0,0.0667
76273,0,0.2135
76274,0,0.1198
76275,1,0.9244
76276,0,0.1025
76277,0,0.0087
76278,0,0.0664
76279,0,0.0012
76280,0,0.0703
76281,0,0.0114
76282,0,0.0249
76283,1,0.9845
76284,0,0.0224
76285,0,0.1012
76286,0,0.0155
76287,0,0.0085
76288,0,0.1034
76289,0,0.0571
76290,0,0.0141
76291,0,0.0279
76292,0,0.0055
76293,0,0.0247
76294,0,0.0114
76295,0,0.0111
76296,0,0.0113
76297,0,0.0228
76298,0,0.1048
76299,0,0.0157
76300,0,0.0137
76301,0,0.0083
76302,1,0.9604
76303,1,0.9702
76304,0,0.0174
76305,0,0.0859
76306,0,0.2882
76307,0,0.0733
76308,0,0.0064
76309,0,0.0168
76310,0,0.0505
76311,0,0.0081
76312,0,0.0134
76313,1,0.9554
76314,0,0.0115
76315,0,0.0681
76316,0,0.0088
76317,0,0.0109
76318,0,0.0048
76319,0,0.0309
76320,0,0.021
76321,0,0.0151
76322,0,0.0306
76323,0,0.0215
76324,1,0.7718
76325,0,0.056
76326,0,0.0849
76327,0,0.0097
76328,1,0.5953
76329,0,0.17
76330,0,0.0018
76331,0,0.1222
76332,0,0.0197
76333,0,0.0242
76334,0,0.0016
76335,0,0.053
76336,0,0.0277
76337,0,0.0059
76338,0,0.0368
76339,0,0.0127
76340,0,0.0317
76341,0,0.0084
76342,0,0.1115
76343,0,0.0123
76344,0,0.0019
76345,0,0.0039
76346,1,0.9337
76347,0,0.024
76348,0,0.0301
76349,0,0.0091
76350,0,0.1271
76351,0,0.0015
76352,1,0.9215
76353,0,0.0221
76354,0,0.0164
76355,0,0.0754
76356,1,0.8589
76357,0,0.024
76358,0,0.0188
76359,0,0.0053
76360,0,0.1701
76361,0,0.0173
76362,0,0.029
76363,0,0.1255
76364,0,0.0283
76365,0,0.0661
76366,0,0.0034
76367,0,0.0334
76368,0,0.073
76369,1,0.9354
76370,0,0.0746
76371,0,0.0824
76372,0,0.0102
76373,0,0.0936
76374,0,0.0272
76375,0,0.0099
76376,0,0.0199
76377,0,0.1301
76378,0,0.0138
76379,1,0.923
76380,0,0.0102
76381,0,0.2386
76382,0,0.0029
76383,0,0.0183
76384,0,0.0042
76385,0,0.1851
76386,0,0.0117
76387,0,0.0346
76388,0,0.0124
76389,0,0.0804
76390,0,0.0024
76391,0,0.0586
76392,0,0.0305
76393,0,0.0266
76394,0,0.0081
76395,0,0.0083
76396,0,0.02
76397,1,0.9799
76398,0,0.0202
76399,0,0.0146
76400,0,0.0711
76401,0,0.0156
76402,0,0.0048
76403,0,0.0061
76404,0,0.4354
76405,0,0.0053
76406,1,0.9421
76407,0,0.0022
76408,0,0.0306
76409,0,0.0012
76410,0,0.0538
76411,0,0.053
76412,1,0.9858
76413,0,0.0047
76414,0,0.0415
76415,0,0.0084
76416,0,0.032
76417,0,0.0033
76418,0,0.0029
76419,1,0.7988
76420,1,0.9043
76421,0,0.0212
76422,0,0.0146
76423,0,0.0191
76424,0,0.0824
76425,0,0.1145
76426,0,0.0076
76427,0,0.0255
76428,0,0.0508
76429,1,0.7997
76430,0,0.006
76431,0,0.0375
76432,0,0.0388
76433,0,0.0124
76434,1,0.9368
76435,0,0.0544
76436,0,0.0663
76437,0,0.0351
76438,0,0.0136
76439,0,0.0651
76440,0,0.0241
76441,0,0.0256
76442,0,0.0284
76443,0,0.0307
76444,1,0.9091
76445,0,0.0033
76446,0,0.0087
76447,0,0.028
76448,1,0.9514
76449,0,0.001
76450,1,0.5924
76451,0,0.0029
76452,0,0.0032
76453,1,0.7771
76454,0,0.0117
76455,0,0.0131
76456,0,0.0742
76457,0,0.0466
76458,0,0.021
76459,0,0.0486
76460,0,0.0073
76461,0,0.2214
76462,1,0.9846
76463,1,0.9922
76464,0,0.1717
76465,0,0.0251
76466,0,0.0269
76467,0,0.0034
76468,0,0.2036
76469,1,0.9559
76470,0,0.0343
76471,0,0.0169
76472,0,0.0083
76473,0,0.0113
76474,0,0.0526
76475,1,0.9851
76476,0,0.002
76477,0,0.0434
76478,1,0.9775
76479,0,0.1263
76480,0,0.002
76481,0,0.0633
76482,1,0.9912
76483,0,0.1231
76484,0,0.0597
76485,0,0.0049
76486,0,0.009
76487,0,0.0768
76488,0,0.0703
76489,0,0.0044
76490,0,0.0562
76491,0,0.2397
76492,0,0.0726
76493,0,0.0093
76494,0,0.284
76495,0,0.1096
76496,0,0.0132
76497,0,0.0183
76498,0,0.0234
76499,0,0.0059
76500,0,0.0201
76501,0,0.0218
76502,0,0.0868
76503,1,0.9472
76504,0,0.01
76505,0,0.0175
76506,1,0.518
76507,0,0.0715
76508,0,0.0099
76509,0,0.0095
76510,0,0.1522
76511,0,0.0023
76512,1,0.9688
76513,1,0.9278
76514,1,0.9779
76515,0,0.0269
76516,1,0.935
76517,0,0.0064
76518,0,0.0027
76519,0,0.0125
76520,0,0.001
76521,0,0.0239
76522,0,0.0614
76523,0,0.0572
76524,0,0.0258
76525,0,0.0317
76526,0,0.0443
76527,0,0.1595
76528,0,0.1204
76529,0,0.0049
76530,0,0.0476
76531,1,0.9757
76532,0,0.0544
76533,0,0.0347
76534,0,0.0668
76535,0,0.0409
76536,0,0.1115
76537,0,0.0131
76538,0,0.0183
76539,0,0.12
76540,1,0.9359
76541,0,0.0543
76542,0,0.1387
76543,0,0.0041
76544,0,0.0112
76545,0,0.0733
76546,0,0.0347
76547,0,0.0349
76548,0,0.0064
76549,0,0.0022
76550,0,0.0027
76551,0,0.0692
76552,0,0.0448
76553,0,0.0036
76554,1,0.9776
76555,0,0.1513
76556,0,0.0443
76557,0,0.0936
76558,0,0.0164
76559,0,0.0107
76560,0,0.0085
76561,0,0.222
76562,0,0.0489
76563,0,0.0803
76564,0,0.0021
76565,0,0.0941
76566,0,0.0184
76567,0,0.0431
76568,0,0.0143
76569,1,0.9848
76570,0,0.0462
76571,0,0.0017
76572,0,0.0033
76573,1,0.8088
76574,0,0.0307
76575,0,0.0162
76576,0,0.0026
76577,0,0.017
76578,0,0.0552
76579,0,0.0235
76580,0,0.0093
76581,0,0.0175
76582,0,0.0015
76583,0,0.0135
76584,0,0.0236
76585,1,0.6691
76586,0,0.0209
76587,0,0.0099
76588,0,0.0215
76589,0,0.0236
76590,1,0.9654
76591,0,0.3267
76592,0,0.0477
76593,0,0.0072
76594,0,0.0062
76595,0,0.0238
76596,0,0.0122
76597,0,0.075
76598,1,0.8568
76599,0,0.2004
76600,1,0.9551
76601,0,0.0162
76602,0,0.0347
76603,0,0.0199
76604,0,0.2756
76605,0,0.037
76606,0,0.0158
76607,0,0.0752
76608,1,0.9793
76609,0,0.0209
76610,0,0.0287
76611,0,0.0241
76612,1,0.6532
76613,0,0.0306
76614,0,0.0138
76615,0,0.0376
76616,0,0.0065
76617,0,0.0157
76618,0,0.0124
76619,0,0.0086
76620,0,0.0542
76621,0,0.1102
76622,0,0.0141
76623,1,0.9262
76624,0,0.018
76625,0,0.0409
76626,0,0.0044
76627,0,0.0199
76628,0,0.0042
76629,1,0.9688
76630,0,0.1548
76631,0,0.0092
76632,0,0.0087
76633,0,0.0489
76634,0,0.0045
76635,0,0.0025
76636,0,0.0323
76637,0,0.0089
76638,0,0.0158
76639,0,0.0534
76640,0,0.1827
76641,0,0.021
76642,0,0.0027
76643,1,0.803
76644,0,0.0101
76645,0,0.0089
76646,0,0.1284
76647,0,0.0254
76648,0,0.0089
76649,0,0.035
76650,0,0.0291
76651,0,0.0184
76652,0,0.0173
76653,1,0.9123
76654,1,0.9846
76655,0,0.1138
76656,0,0.3728
76657,0,0.1822
76658,0,0.005
76659,0,0.025
76660,0,0.0082
76661,0,0.0968
76662,0,0.0367
76663,0,0.002
76664,0,0.0038
76665,0,0.0421
76666,0,0.0839
76667,0,0.1645
76668,0,0.0047
76669,0,0.0122
76670,0,0.0061
76671,0,0.0213
76672,0,0.0448
76673,1,0.8682
76674,0,0.0028
76675,0,0.0162
76676,0,0.0794
76677,0,0.0144
76678,0,0.0212
76679,0,0.0059
76680,0,0.0545
76681,0,0.0083
76682,0,0.0788
76683,0,0.0085
76684,0,0.0626
76685,0,0.0132
76686,0,0.0358
76687,0,0.1168
76688,0,0.0059
76689,1,0.9566
76690,0,0.0886
76691,1,0.9735
76692,0,0.0093
76693,0,0.0786
76694,0,0.1642
76695,0,0.0648
76696,0,0.0176
76697,0,0.0403
76698,0,0.0611
76699,0,0.0333
76700,0,0.0446
76701,0,0.0355
76702,0,0.0011
76703,0,0.0208
76704,0,0.0081
76705,0,0.0042
76706,0,0.0083
76707,1,0.7975
76708,0,0.0299
76709,0,0.0313
76710,0,0.0034
76711,0,0.0713
76712,0,0.0235
76713,0,0.0763
76714,0,0.0092
76715,0,0.0411
76716,0,0.1003
76717,0,0.0802
76718,0,0.0155
76719,0,0.0148
76720,0,0.0032
76721,1,0.9193
76722,0,0.002
76723,0,0.0085
76724,0,0.0104
76725,1,0.5274
76726,0,0.0017
76727,0,0.0093
76728,0,0.026
76729,0,0.1069
76730,0,0.1897
76731,0,0.0067
76732,0,0.0161
76733,0,0.0638
76734,0,0.2391
76735,0,0.0017
76736,0,0.0099
76737,0,0.0974
76738,0,0.0222
76739,0,0.2261
76740,0,0.0149
76741,0,0.0217
76742,0,0.0534
76743,0,0.0103
76744,0,0.0232
76745,0,0.0037
76746,0,0.1066
76747,0,0.0394
76748,0,0.0102
76749,0,0.0815
76750,0,0.0183
76751,0,0.0194
76752,0,0.0845
76753,0,0.0226
76754,0,0.0122
76755,0,0.1164
76756,0,0.0306
76757,0,0.0426
76758,0,0.0015
76759,0,0.0492
76760,0,0.0156
76761,1,0.8223
76762,0,0.0588
76763,0,0.0075
76764,0,0.027
76765,1,0.9568
76766,0,0.0352
76767,0,0.0028
76768,0,0.034
76769,0,0.0166
76770,0,0.2783
76771,0,0.0229
76772,0,0.0143
76773,0,0.0016
76774,0,0.0845
76775,0,0.0573
76776,1,0.9482
76777,0,0.2692
76778,0,0.013
76779,0,0.0094
76780,1,0.9206
76781,0,0.1131
76782,0,0.0171
76783,0,0.0073
76784,0,0.0497
76785,0,0.0016
76786,0,0.2862
76787,0,0.0157
76788,0,0.0586
76789,0,0.0154
76790,0,0.0229
76791,0,0.0598
76792,0,0.0036
76793,0,0.0445
76794,0,0.0803
76795,0,0.0165
76796,0,0.0251
76797,0,0.0415
76798,0,0.1059
76799,0,0.0224
76800,0,0.0177
76801,0,0.0411
76802,0,0.0275
76803,0,0.0538
76804,1,0.9657
76805,0,0.0312
76806,0,0.0134
76807,0,0.1638
76808,0,0.0071
76809,0,0.1696
76810,0,0.0936
76811,0,0.0189
76812,0,0.0249
76813,0,0.0343
76814,0,0.0339
76815,0,0.0443
76816,0,0.0066
76817,0,0.0076
76818,0,0.0203
76819,1,0.9664
76820,0,0.007
76821,1,0.9423
76822,0,0.0078
76823,0,0.0936
76824,0,0.4311
76825,0,0.0562
76826,0,0.054
76827,0,0.0102
76828,0,0.0132
76829,0,0.0054
76830,0,0.0107
76831,0,0.0085
76832,0,0.0315
76833,1,0.9644
76834,0,0.0076
76835,0,0.0117
76836,0,0.0389
76837,0,0.008
76838,0,0.0138
76839,0,0.0083
76840,0,0.0118
76841,0,0.0031
76842,0,0.0077
76843,0,0.0076
76844,0,0.2267
